height,weight,label
185,74,정상체중
158,50,정상체중
196,73,정상체중
188,66,정상체중
193,57,저체중
127,79,비만
192,62,저체중
163,36,저체중
124,60,비만
152,72,비만
170,60,정상체중
136,72,비만
127,56,비만
160,78,비만
159,52,정상체중
160,66,비만
155,74,비만
175,62,정상체중
137,57,비만
143,38,정상체중
123,66,비만
135,67,비만
136,66,비만
124,52,비만
156,49,정상체중
175,43,저체중
155,46,정상체중
144,39,정상체중
136,73,비만
138,58,비만
130,57,비만
190,76,정상체중
137,71,비만
137,63,비만
191,44,저체중
134,75,비만
196,49,저체중
136,49,비만
126,40,비만
120,57,비만
149,42,정상체중
152,40,저체중
167,54,정상체중
142,51,비만
170,45,저체중
181,71,정상체중
164,59,정상체중
189,44,저체중
131,36,정상체중
164,55,정상체중
130,75,비만
185,54,저체중
142,68,비만
148,78,비만
164,47,저체중
137,47,비만
200,55,저체중
178,51,저체중
169,64,정상체중
148,51,정상체중
155,74,비만
159,46,저체중
145,40,정상체중
150,69,비만
155,47,정상체중
184,78,정상체중
178,72,정상체중
143,48,정상체중
131,74,비만
182,53,저체중
180,67,정상체중
175,78,비만
124,38,정상체중
154,39,저체중
176,79,비만
158,74,비만
128,66,비만
174,42,저체중
175,70,정상체중
160,49,정상체중
176,53,저체중
189,52,저체중
198,79,정상체중
179,37,저체중
168,56,정상체중
164,44,저체중
132,46,비만
194,46,저체중
120,70,비만
134,48,비만
168,76,비만
134,71,비만
151,80,비만
146,54,비만
174,38,저체중
136,46,정상체중
128,61,비만
194,54,저체중
186,80,정상체중
183,40,저체중
160,68,비만
178,66,정상체중
126,69,비만
151,68,비만
141,65,비만
156,66,비만
200,52,저체중
162,54,정상체중
184,54,저체중
148,70,비만
162,41,저체중
148,48,정상체중
148,55,비만
166,46,저체중
123,57,비만
139,42,정상체중
192,75,정상체중
128,77,비만
195,39,저체중
192,44,저체중
198,67,저체중
127,55,비만
142,39,정상체중
165,41,저체중
150,68,비만
178,55,저체중
173,45,저체중
143,73,비만
179,38,저체중
137,53,비만
192,71,정상체중
169,68,정상체중
142,70,비만
160,45,저체중
148,43,정상체중
149,77,비만
170,66,정상체중
145,65,비만
200,71,저체중
138,75,비만
146,54,비만
140,77,비만
159,56,정상체중
171,72,정상체중
194,78,정상체중
136,57,비만
150,47,정상체중
125,66,비만
199,37,저체중
121,37,비만
136,80,비만
155,57,정상체중
168,64,정상체중
142,38,정상체중
172,59,정상체중
122,65,비만
193,68,저체중
200,74,정상체중
131,65,비만
191,69,정상체중
190,79,정상체중
198,74,정상체중
193,75,정상체중
144,64,비만
177,79,비만
158,78,비만
169,59,정상체중
187,78,정상체중
155,66,비만
133,58,비만
170,68,정상체중
148,68,비만
186,40,저체중
199,76,정상체중
187,65,정상체중
156,44,저체중
137,63,비만
192,64,저체중
152,68,비만
156,79,비만
171,70,정상체중
123,46,비만
124,45,비만
151,73,비만
127,77,비만
126,55,비만
120,43,비만
126,42,비만
159,38,저체중
166,45,저체중
141,42,정상체중
186,69,정상체중
144,42,정상체중
180,37,저체중
135,41,정상체중
178,50,저체중
168,62,정상체중
169,67,정상체중
176,47,저체중
194,51,저체중
139,45,정상체중
146,70,비만
158,44,저체중
200,52,저체중
164,51,정상체중
169,49,저체중
194,49,저체중
189,37,저체중
133,61,비만
188,40,저체중
185,38,저체중
162,38,저체중
187,40,저체중
198,69,저체중
133,35,정상체중
188,73,정상체중
155,38,저체중
150,53,정상체중
169,45,저체중
123,77,비만
155,46,정상체중
141,59,비만
193,77,정상체중
170,73,비만
159,77,비만
154,72,비만
152,79,비만
123,60,비만
157,43,저체중
140,72,비만
174,39,저체중
187,59,저체중
199,77,정상체중
197,37,저체중
186,37,저체중
190,68,정상체중
143,50,정상체중
125,77,비만
157,67,비만
152,52,정상체중
147,66,비만
123,61,비만
126,65,비만
128,78,비만
157,51,정상체중
176,70,정상체중
154,47,정상체중
146,45,정상체중
194,66,저체중
129,39,정상체중
145,40,정상체중
121,76,비만
165,63,정상체중
195,68,저체중
156,36,저체중
145,50,정상체중
180,75,정상체중
158,42,저체중
162,40,저체중
193,76,정상체중
195,71,정상체중
180,51,저체중
121,76,비만
174,49,저체중
167,52,정상체중
124,76,비만
196,68,저체중
121,67,비만
193,72,정상체중
164,61,정상체중
135,55,비만
170,49,저체중
139,72,비만
139,67,비만
153,44,정상체중
195,71,정상체중
166,47,저체중
170,55,정상체중
191,58,저체중
150,44,정상체중
166,56,정상체중
170,40,저체중
157,52,정상체중
141,43,정상체중
149,61,비만
154,73,비만
169,80,비만
129,73,비만
183,59,저체중
134,41,정상체중
187,41,저체중
131,53,비만
138,79,비만
184,76,정상체중
137,51,비만
176,80,비만
169,54,정상체중
179,77,정상체중
179,71,정상체중
166,63,정상체중
196,70,저체중
181,60,저체중
152,69,비만
123,55,비만
187,62,저체중
132,52,비만
133,60,비만
135,64,비만
180,37,저체중
165,56,정상체중
131,70,비만
130,55,비만
145,67,비만
175,66,정상체중
161,61,정상체중
155,49,정상체중
124,69,비만
192,45,저체중
138,52,비만
127,56,비만
173,57,정상체중
183,36,저체중
198,79,정상체중
180,78,정상체중
146,78,비만
143,66,비만
193,49,저체중
196,70,저체중
193,80,정상체중
199,37,저체중
151,77,비만
175,68,정상체중
169,37,저체중
153,80,비만
175,59,정상체중
132,57,비만
134,57,비만
155,40,저체중
130,66,비만
180,35,저체중
145,44,정상체중
141,78,비만
181,57,저체중
181,70,정상체중
124,39,비만
125,39,정상체중
174,75,정상체중
162,38,저체중
190,62,저체중
124,41,비만
135,59,비만
192,73,정상체중
196,58,저체중
164,79,비만
200,68,저체중
130,62,비만
163,66,정상체중
187,44,저체중
123,58,비만
148,61,비만
182,43,저체중
151,50,정상체중
157,78,비만
197,43,저체중
175,69,정상체중
196,43,저체중
182,63,정상체중
175,61,정상체중
175,51,저체중
180,78,정상체중
120,80,비만
130,50,비만
136,54,비만
162,70,비만
199,55,저체중
127,69,비만
159,62,정상체중
168,35,저체중
141,36,저체중
161,49,정상체중
134,40,정상체중
147,46,정상체중
143,58,비만
131,70,비만
193,77,정상체중
152,59,비만
152,35,저체중
156,38,저체중
154,45,정상체중
200,44,저체중
171,42,저체중
144,51,정상체중
155,77,비만
175,80,비만
160,40,저체중
184,58,저체중
199,72,저체중
194,67,저체중
194,58,저체중
161,59,정상체중
139,44,정상체중
199,72,저체중
175,69,정상체중
200,78,정상체중
190,70,정상체중
171,61,정상체중
199,61,저체중
175,39,저체중
164,79,비만
152,75,비만
197,62,저체중
155,41,저체중
139,43,정상체중
139,63,비만
172,59,정상체중
177,78,정상체중
190,71,정상체중
171,36,저체중
161,42,저체중
135,79,비만
178,51,저체중
123,80,비만
194,77,정상체중
180,55,저체중
177,39,저체중
148,42,정상체중
132,42,정상체중
173,44,저체중
185,77,정상체중
160,65,비만
139,51,비만
199,79,정상체중
145,39,정상체중
141,64,비만
151,35,저체중
164,54,정상체중
188,54,저체중
122,58,비만
190,75,정상체중
196,67,저체중
162,46,저체중
169,64,정상체중
175,76,정상체중
127,57,비만
189,70,정상체중
147,55,비만
193,57,저체중
181,53,저체중
126,46,비만
145,50,정상체중
181,53,저체중
175,73,정상체중
131,72,비만
171,68,정상체중
190,67,정상체중
161,67,비만
162,48,저체중
196,46,저체중
147,52,정상체중
132,59,비만
160,53,정상체중
160,62,정상체중
137,38,정상체중
176,57,저체중
126,64,비만
121,72,비만
127,57,비만
172,48,저체중
137,37,정상체중
140,71,비만
186,78,정상체중
147,35,저체중
135,44,정상체중
154,59,정상체중
168,44,저체중
144,69,비만
198,52,저체중
165,70,비만
193,58,저체중
177,71,정상체중
180,39,저체중
142,57,비만
179,39,저체중
197,55,저체중
137,74,비만
169,45,저체중
131,77,비만
141,47,정상체중
130,73,비만
192,41,저체중
162,39,저체중
187,44,저체중
183,45,저체중
136,55,비만
179,44,저체중
171,40,저체중
200,58,저체중
144,41,정상체중
136,60,비만
200,59,저체중
192,68,저체중
171,54,저체중
160,61,정상체중
185,50,저체중
122,51,비만
132,73,비만
147,37,저체중
167,72,비만
160,57,정상체중
121,64,비만
145,50,정상체중
155,69,비만
151,45,정상체중
180,47,저체중
197,65,저체중
146,58,비만
185,67,정상체중
183,39,저체중
125,46,비만
130,80,비만
165,51,정상체중
193,70,정상체중
188,71,정상체중
156,60,정상체중
180,41,저체중
192,57,저체중
146,47,정상체중
154,38,저체중
185,52,저체중
144,64,비만
122,44,비만
162,61,정상체중
123,71,비만
190,62,저체중
197,47,저체중
174,55,저체중
157,62,비만
198,65,저체중
126,52,비만
184,54,저체중
174,62,정상체중
157,70,비만
192,35,저체중
188,59,저체중
175,52,저체중
139,74,비만
145,80,비만
199,43,저체중
196,41,저체중
183,41,저체중
192,35,저체중
172,61,정상체중
175,54,저체중
162,39,저체중
173,55,저체중
145,54,비만
140,69,비만
139,73,비만
150,45,정상체중
176,46,저체중
191,58,저체중
160,68,비만
134,49,비만
174,78,비만
143,74,비만
163,75,비만
131,80,비만
123,51,비만
196,40,저체중
136,50,비만
142,69,비만
122,73,비만
199,41,저체중
187,71,정상체중
120,71,비만
193,45,저체중
162,48,저체중
131,61,비만
181,45,저체중
168,76,비만
175,55,저체중
128,37,정상체중
127,68,비만
168,69,정상체중
167,52,정상체중
186,59,저체중
178,65,정상체중
178,74,정상체중
126,55,비만
145,50,정상체중
187,66,정상체중
191,58,저체중
175,48,저체중
182,64,정상체중
121,77,비만
143,70,비만
126,80,비만
144,40,정상체중
158,48,정상체중
176,66,정상체중
125,73,비만
176,36,저체중
173,61,정상체중
159,61,정상체중
142,70,비만
143,42,정상체중
127,54,비만
156,53,정상체중
169,65,정상체중
162,66,비만
177,41,저체중
120,70,비만
149,52,정상체중
190,61,저체중
173,65,정상체중
149,47,정상체중
180,72,정상체중
137,53,비만
186,39,저체중
152,74,비만
192,36,저체중
165,49,저체중
120,52,비만
171,78,비만
177,73,정상체중
159,56,정상체중
169,75,비만
163,48,저체중
165,44,저체중
150,40,저체중
132,39,정상체중
190,68,정상체중
163,45,저체중
133,71,비만
198,52,저체중
155,52,정상체중
136,78,비만
199,74,정상체중
124,45,비만
168,49,저체중
184,36,저체중
153,64,비만
167,57,정상체중
121,39,비만
141,41,정상체중
183,64,정상체중
153,44,정상체중
195,64,저체중
195,54,저체중
194,51,저체중
125,36,정상체중
165,60,정상체중
152,78,비만
129,54,비만
131,40,정상체중
179,57,저체중
177,76,정상체중
172,52,저체중
147,78,비만
171,36,저체중
145,37,저체중
177,57,저체중
124,56,비만
126,69,비만
195,56,저체중
165,75,비만
193,74,정상체중
160,62,정상체중
193,36,저체중
156,55,정상체중
194,63,저체중
199,67,저체중
179,54,저체중
199,63,저체중
185,38,저체중
133,39,정상체중
152,50,정상체중
126,66,비만
131,54,비만
148,68,비만
137,52,비만
153,55,정상체중
122,75,비만
198,65,저체중
122,68,비만
128,39,정상체중
197,59,저체중
126,41,비만
147,75,비만
144,39,정상체중
167,63,정상체중
198,78,정상체중
165,48,저체중
167,64,정상체중
195,57,저체중
120,59,비만
143,63,비만
133,62,비만
193,69,정상체중
200,44,저체중
121,75,비만
192,58,저체중
131,65,비만
153,68,비만
153,36,저체중
156,53,정상체중
199,53,저체중
127,38,정상체중
139,44,정상체중
188,51,저체중
124,70,비만
183,47,저체중
147,74,비만
199,77,정상체중
137,70,비만
186,57,저체중
160,48,정상체중
153,50,정상체중
136,62,비만
179,40,저체중
142,51,비만
183,43,저체중
192,67,저체중
176,53,저체중
130,77,비만
121,49,비만
181,70,정상체중
129,47,비만
134,48,비만
122,62,비만
128,40,정상체중
122,62,비만
135,41,정상체중
128,43,비만
137,67,비만
162,41,저체중
177,37,저체중
132,54,비만
147,37,저체중
144,56,비만
175,55,저체중
172,37,저체중
126,75,비만
153,42,저체중
170,71,정상체중
129,80,비만
156,51,정상체중
179,38,저체중
185,75,정상체중
143,60,비만
169,77,비만
130,35,정상체중
152,56,정상체중
172,72,정상체중
179,40,저체중
196,42,저체중
187,48,저체중
185,39,저체중
147,78,비만
169,70,정상체중
170,75,비만
